,source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot,vbroad,parallax,phot_g_mean_mag,alphafe_gspspec,original_ext_source_id,angular_distance,plate,mjd,fiberID,redshift,abs_g_mag,x_test_index,X_test_index
36960,1009966580472920192,133.46293125959053,44.087278691111244,17.860168,16.599524,121.188255,181.61198,0.0,1.2606449,4587.5625,4.6988,-0.4466,,0.5422182851770176,17.299343,,1237657770703913101,0.041592102,897,52605,252,-0.0001496142,5.9702139049509295,534,534
36963,1010006609568128128,133.2788483644256,44.05054399003433,17.355515,16.301968,48.945854,52.92746,0.14066271,1.0535469,5010.783,4.598,-0.7798,,0.649032943525869,17.054619,,1237657611789205583,0.043738853,897,52605,285,-0.0001001306,6.115952541549618,1360,1360
37001,1010582341343980288,134.7444832547446,45.88321600083738,17.742449,16.173481,81.231636,298.9677,0.012749021,1.5689678,4302.866,4.5248,-0.0845,,1.1660272630277195,17.02101,,1237657608576762073,0.14381124,897,52605,458,-0.0001787525,7.3545529693640646,3462,3462
37066,1011155010807412480,137.6977351152433,45.82725959258326,17.55117,16.286766,119.34611,253.68147,0.06607413,1.2644043,4525.2715,4.3973,-0.7572,,0.736836654224138,16.997782,,1237657606966804642,0.07600868,898,52606,33,-8.882878e-05,6.334637862905101,1908,1908
37071,1011159344429979264,137.57659183562575,45.91106978311537,16.92104,15.287348,243.54868,538.3743,0.0,1.6336918,4374.715,4.5877,0.2746,,1.9914864738369746,16.144894,,1237657606966804620,0.11300537,898,52606,78,-0.0001160091,7.640780451390739,975,975
37248,1013515357331362560,133.17558160002653,46.780542253661785,16.95432,15.679605,157.44965,376.99066,2.2641673,1.2747164,,,,,0.5426528842574844,18.371641,,1237654652567224360,0.032088213,764,52238,245,0.07695445,7.044251737424236,2716,2716
38600,1029126154701204992,131.7319050896601,51.932658843841544,16.856163,15.6627655,252.37022,484.38724,0.33063194,1.1933975,4989.748,4.6579,-0.6506,,0.9749419230716558,16.406336,,1237651250949128324,0.05823613,447,51877,198,0.0002075266,6.351229559228656,3551,3551
39368,1038568863640316544,139.90270814812308,59.87164126148912,16.90117,15.205991,127.13413,309.1957,0.51658994,1.6951799,,,,,1.392514437806239,16.766924,,1237651272965161197,0.3485332,485,51909,228,-1.589817e-05,7.485922437928117,798,798
39740,1047978312351960064,159.7137748723071,60.443027191364365,15.875814,14.480472,504.36606,1064.786,0.015281796,1.3953428,4576.997,4.6458,0.4755,,1.9607576449580477,15.243312,,1237655370356490298,0.025777135,560,52296,583,-5.979492e-05,6.705431466977235,3833,3833
39783,1048808031314326400,157.69210077754087,61.008181933499316,16.597328,15.406063,379.08493,495.14774,0.0327757,1.1912651,4778.289,4.4318,-0.6179,,0.9460574600151163,16.08478,,1237655371429969935,0.027479265,772,52375,86,-4.539907e-05,5.964367312560389,2857,2857
39847,1049541336850327424,149.46922173433285,58.96719910397712,17.759233,16.340775,119.83338,286.95474,0.17580424,1.4184589,4349.995,4.6485,-0.2489,,0.9716594108591338,17.110474,,1237651249880760432,0.0131391715,453,51915,37,-0.0002624827,7.048043939411794,3692,3692
40306,1054220720899518080,161.73346845118385,61.986015233258115,17.739038,16.263226,146.76341,217.7821,0.0,1.4758129,4508.9346,4.6687,0.4376,,0.9286865478842453,17.052353,,1237651249883709544,0.071777515,773,52376,6,-0.0001885362,6.891698679250524,1402,1402
40355,1055350911477559552,160.54731224435884,63.5644062015204,17.49788,16.046267,186.19164,385.26273,0.0,1.4516144,4492.3164,4.6154,-0.0217,,1.1722587910921467,16.82501,,1237651067348517117,0.023721544,773,52376,455,8.876571e-06,7.170127791268907,3438,3438
40555,1060898226813439616,168.27791340665894,67.46780841660696,16.98914,15.867994,113.0543,195.27742,2.762999,1.1211452,,,,,0.4808708657846546,18.319204,,1237651539783254090,0.036628693,491,51942,332,0.07063182,6.729346658189691,850,850
44858,1224639216410251392,236.90758940946404,28.647265050508764,16.995203,15.813806,67.27305,55.835876,0.43839142,1.1813974,,,,,0.8127944044796961,16.833,,1237662305661681689,0.022634717,1390,53142,297,-0.0003165552,6.382903708789211,2075,2075
46285,1277578875924278400,232.36917050710449,33.07669287788815,17.00624,15.897555,66.72691,69.33177,0.7166181,1.1086855,,,,,0.7173281709338998,16.945192,,1237662196153778345,0.21899678,1355,52823,301,-9.943158e-05,6.22378177101886,1273,1273
47132,1293537226345866880,223.3427981009685,35.95080908001041,15.926752,14.696433,532.6868,1017.45764,0.050332125,1.230319,,,,,1.6568956978471077,15.386748,,1237662195076563049,0.04829517,1384,53121,333,-0.0001319918,6.483224165369293,3130,3130
47524,1298795228389707264,247.81004376825518,22.919381686456813,16.361673,14.95803,205.41672,464.8513,0.3416506,1.4036436,,,,,1.1104559307152366,16.304243,,1237662306740338970,0.29679406,1572,53177,93,-8.868952e-05,6.531749727373537,3125,3125
47801,1300513661982773888,248.6363400238285,24.086438253576837,17.424603,15.715063,67.89852,93.07154,0.0819066,1.7095394,4465.2676,4.6977,-0.5012,,1.2704693166453214,16.866602,,1237662667500355947,0.023307797,1572,53177,555,-2.884172e-05,7.3864228478771246,2689,2689
47858,1301244081303629952,250.97469781082523,26.2714171877414,17.168848,15.78144,64.87665,66.81602,1.5392061,1.3874083,,,,,0.5443104646161887,16.963737,,1237662504299594071,0.34451592,1423,53167,488,1.309751e-05,5.642970907324125,3530,3530
47860,1301268304918507136,249.85036043305303,25.519729337474566,17.375156,16.164667,177.1798,373.11084,0.035649735,1.2104893,4680.0747,4.4472,-0.3075,,0.7551816192868892,16.839905,,1237662337333592587,0.07116589,1409,52824,26,-0.0001927242,6.230161839782802,1108,1108
47889,1301816067867508224,245.49142308255682,23.81072724333934,16.991467,15.756999,146.18748,208.7903,0.43334857,1.2344675,,,,,1.3275746013458896,16.890213,,1237662306202484886,0.14025523,1574,53476,220,-2.643527e-05,7.505507687988409,2260,2260
48360,1308906646556267520,257.99693795494875,29.352799280934928,17.064718,15.73878,174.82114,422.6434,0.0,1.3259382,4559.8574,4.5766,-0.1077,,1.0853056312645373,16.468649,,1237655473437278813,0.04183877,978,52441,299,6.7933e-05,6.646409192599236,3508,3508
48573,1312163189542499200,249.12682806859758,30.890755510294134,17.818853,16.334833,105.25744,217.81105,0.0,1.4840202,4369.866,4.6396,0.0246,,1.0946897802029882,17.134895,,1237662501084266523,0.013474509,1340,52781,316,6.359803e-05,7.33135064280664,2723,2723
48598,1312410824473261824,251.07621402551064,31.301526503707883,17.699135,15.90731,90.71748,179.15976,1.2331928,1.7918253,,,,,0.6616521988203846,17.381603,,1237659161743327693,0.19802335,1341,52786,200,-2.871154e-05,6.48475204144475,3665,3665
48680,1313254734007515392,253.14657667575773,31.96422610552525,17.702873,16.670208,94.4222,141.76982,0.0,1.0326653,4998.4775,4.7791,-1.6328,,0.7823423378307681,17.249939,,1237659324959555931,0.024544565,1176,52791,315,-0.001242783,6.716923132300032,1027,1027
48737,1313952167975182464,251.77478556279272,31.807734016222977,17.46659,15.893757,104.1047,140.90558,0.9888771,1.572834,,,,,0.9494627009666876,17.071531,,1237659162817069558,0.12438403,1341,52786,85,-8.046591e-05,6.958920837916047,2382,2382
48738,1313962956934497152,252.1365695337694,31.8821872099816,16.84638,15.408211,93.243355,157.61848,5.5353985,1.4381695,,,,,0.39742212418231976,18.85454,,1237661387620286470,0.086987555,1341,52786,53,0.05398364,6.85080007263949,2278,2278
49218,1318977279712692480,243.21581255948013,31.0531937961866,16.708107,15.072513,54.51805,103.05565,0.6241373,1.6355944,4506.0176,4.6737,-0.226,,1.9093062735320085,16.154022,,1237662337866989620,0.017967377,1420,53146,313,-3.98405e-05,7.558400214543035,2446,2446
49743,1325088227901660416,249.50058464672307,33.439067200637325,17.59067,16.555214,167.00868,201.51988,0.0,1.0354557,5037.795,4.6372,-0.4606,,0.49395919525905446,17.152365,,1237659162279149890,0.0098029375,1339,52767,126,-9.352401e-05,5.620820102925228,740,740
49773,1325375990709872000,247.30625519528917,32.86703195186862,16.8452,15.120681,175.6586,673.4289,0.0,1.7245188,4274.4463,4.5782,0.2588,,2.1642347627558554,16.024162,,1237662303521276199,0.039663777,1058,52520,255,-5.788606e-06,7.700684135280294,3262,3262
50712,1328537979992963072,250.54943550632487,38.242621679504836,17.24615,15.90965,93.176056,167.86703,5.6684184,1.3364992,,,,,0.5789342200922993,18.926321,,1237655374111441015,0.10011669,818,52395,452,0.06168745,7.739467134363764,2656,2656
50774,1329193735599892096,246.53039231192554,35.2290598928506,16.627771,15.551145,262.39108,575.96716,0.0,1.0766268,,,,,0.7909360202225091,16.180202,,1237659161204097082,0.036325105,1057,52522,586,-0.0002449648,5.6709092556766905,3137,3137
50811,1329680922330399360,246.07753378079545,36.923164754068765,17.052835,15.719856,96.26367,216.40479,3.0195906,1.3329792,,,,,0.61930404348593,18.688496,,1237661387080270208,0.031054797,1338,52765,321,0.03270601,7.648015213798551,550,550
50995,1332089711788521216,247.02419378413444,38.18761324291911,17.31466,16.293894,177.54591,187.61885,0.0,1.0207653,5084.5703,4.658,-0.6583,,0.5304209772622582,16.877064,,1237659324956016919,0.03948056,1173,52790,431,-5.995755e-05,5.500167208003429,2125,2125
51005,1332210073952164352,246.62227775469418,39.08219066258674,16.303495,14.929364,132.62523,255.58861,2.828815,1.3741312,,,,,0.5237619750790001,17.979107,,1237659329778483267,0.06480802,1172,52759,83,0.03288549,6.5747767311701395,1492,1492
51136,1333434375853085824,257.86675474612105,31.486648694077164,17.952368,16.212906,35.598515,56.508667,0.64420277,1.7394619,3936.562,4.5082,-1.0417,,1.1874671110746793,17.393902,,1237655474510233975,0.07762899,975,52411,630,-0.0002115896,7.767009774639554,3103,3103
51895,1352291485602324096,251.44278219138147,37.996252876574545,17.134571,15.85339,105.328896,204.15524,4.346379,1.2811813,,,,,0.43636714893565115,18.725475,,1237655374648574080,0.016886018,818,52395,82,0.03074713,6.924735551876044,1706,1706
52862,1369795916875151232,237.68343716802914,32.653800276110466,16.569967,15.519382,58.017605,53.258766,0.5520048,1.0505848,,,,,0.944124780858451,16.500637,,1237662335717408880,0.30818787,1403,53227,189,4.865077e-05,6.375784038947362,371,371
53026,1371895223873320448,238.9180744921417,35.33326541302728,18.038334,16.984407,75.26447,134.20854,0.12706469,1.0539265,4927.9175,4.4065,-1.0997,,0.44907557005500837,17.609173,,1237662474228793618,0.034268416,1417,53141,518,-0.0002329969,5.870769970341051,1785,1785
53198,1374801821517188352,231.73164768436226,34.89605208569647,17.479315,15.94068,201.80971,393.71747,0.08745782,1.5386353,4398.2925,4.6644,0.2444,,1.3220454088829519,16.755342,,1237661851485470917,0.058829796,1354,52814,556,-5.032528e-05,7.361574345080307,1536,1536
53233,1375339929379553152,233.61852324972747,36.2995771345043,16.993711,15.831611,259.09866,382.7289,0.15566246,1.1621008,4833.066,4.4465,-0.313,,0.7305424719318215,16.500711,,1237661464911610125,0.085526146,1401,53144,513,-3.596311e-05,5.8189387900947835,1608,1608
53892,1386313708260213504,241.2776639181815,45.0309193505232,16.334534,15.218965,363.53214,526.94714,0.0,1.1155691,4859.767,4.5214,-0.1989,,1.0539456715495317,15.85753,,1237659326563156066,0.12643722,1169,52753,79,-0.0001714475,5.9716207631080955,2492,2492
53938,1387329828803043584,231.12314875069404,37.064112528805175,18.074684,16.591051,91.05394,176.78722,0.04128598,1.483633,4446.525,4.5733,0.1975,,0.9872119650505903,17.354774,,1237661464373821725,0.020972978,1400,53470,166,-0.0001134287,7.32682652704003,2564,2564
53946,1387528840406503936,229.94800782944958,37.76218878329316,16.71785,15.132299,72.48432,93.57988,0.2993403,1.5855503,,,,,1.4239928208880552,16.43906,,1237661361844519161,0.3342537,1400,53470,328,-0.0001608644,7.206599210155765,3525,3525
54000,1388320145181841152,228.92560260307422,37.96424412802922,17.49139,16.130104,136.26009,326.41083,0.0,1.3612862,4439.159,4.5674,-0.0115,,0.799654257720259,16.88018,,1237661464372969709,0.05616645,1399,53172,146,-0.0001784291,6.3946916287201105,3407,3407
54212,1391835146416831744,228.49240523731382,40.2279968968664,17.664747,15.979495,84.39741,262.16025,0.0,1.6852522,4318.862,4.665,0.4915,,1.4462922448279822,16.86164,,1237658203988492464,0.033950385,1292,52736,189,-0.0001077403,7.662921217555571,171,171
54237,1392143662507665280,227.83780945069586,41.21202678758749,18.06559,16.73337,107.76022,245.24248,0.0,1.3322201,4470.468,4.5282,-0.0178,,0.614371712016325,17.4572,,1237661211511554219,0.02865303,1291,52738,70,-0.0001526507,6.39935515134416,1350,1350
54601,1398379714503265280,240.4529993800964,45.40575057807313,16.147654,14.928178,374.40964,501.97217,0.0,1.2194757,4666.3877,4.5166,-0.3339,,1.379038540815056,15.632831,,1237659326562893827,0.060192656,1169,52753,549,-2.701746e-05,6.330712638977737,2481,2481
54630,1398947199942225024,242.38193048321546,47.04625348368151,17.920458,16.644968,33.73021,46.688854,0.22206855,1.2754898,4483.3115,4.5648,-1.6366,,0.5136461275457176,17.591051,,1237655349429928083,0.2709833,813,52354,74,-0.0001193911,6.14437119294476,754,754
54932,1402772087361843328,235.46141456018486,50.33680828338096,17.798563,16.694386,40.293224,58.195927,0.0,1.1041775,4785.8,4.4805,-0.9135,,0.49114243495841114,17.452147,,1237655464318468334,0.047372054,796,52401,162,-0.0002125375,5.9081838252454055,1465,1465
55175,1405219054785728128,247.31006190019062,42.704479028899335,16.334414,15.243179,47.788048,82.5264,0.11067153,1.0912342,4974.6533,4.6181,-0.0356,,0.9443470570960621,15.985347,,1237655473967202410,0.046415966,815,52374,40,-4.576194e-05,5.861004950374346,1509,1509
56090,1428849552529993600,241.3446756426966,53.55387878738845,17.018015,15.848179,131.04008,183.79759,0.0,1.169836,4761.7627,4.5486,-0.1133,,0.9138564105912195,16.532331,,1237654949451071614,0.05705643,621,52055,447,-9.548906e-05,6.336721280208341,3682,3682
59063,1484883379502144000,213.99632546925037,38.89357933962469,17.270306,16.020676,129.83264,179.44281,5.0309715,1.24963,,,,,0.2714167214310664,18.599524,,1237662306725986376,0.018254688,1380,53084,464,0.1009875,5.76770654504098,3925,3925
59274,1487944041916960640,219.61680675076013,39.65696051439773,16.915373,15.276605,226.98032,692.6674,0.0,1.6387682,,,,,2.1836284407608226,16.140182,,1237661872951787737,0.019039737,1349,52797,39,-9.923724e-05,7.836076205905069,3591,3591
60153,1502520061407639040,208.97818466020826,43.63204595545707,18.016447,16.548595,116.513245,223.79802,0.0,1.4678516,4275.3076,4.4839,-0.2105,,0.9903139046001688,17.34477,,1237661852550627506,0.05205311,1346,52822,373,-6.186331e-05,7.323634815755259,1320,1320
60659,1511796258758083968,213.76939943385318,51.841333399972434,16.781757,15.243793,201.07666,625.20996,0.0,1.5379648,4344.6587,4.678,0.0039,,1.9812557965210253,16.06439,,1237659120396206165,0.45460725,1045,52725,381,-9.99509e-05,7.549092933347563,289,289
60710,1512647250694082688,211.2062159814881,51.357138264226144,17.789038,16.148186,118.233116,280.26965,0.13564819,1.640852,4191.1533,4.656,-0.1385,,1.3636841307991139,17.013237,,1237659131670233308,0.019935876,1044,52468,132,-0.0002992239,7.686805932722507,2738,2738
61677,1525463707983784704,201.1153202493382,42.106969633649534,16.626839,15.341882,246.98897,447.46545,0.0,1.2849569,,,,,1.1307223479400266,16.220076,,1237662195605438546,0.08404726,1462,53112,534,-0.0002110097,6.486855486210715,1143,1143
62915,1540213587750276736,180.36592175551192,47.59202378292096,15.905087,14.479511,691.0453,1324.7329,0.056119885,1.4255762,4451.185,4.5877,0.2285,,2.0616031772400185,15.253339,,1237661357543063554,0.06555288,1449,53116,394,-4.78688e-05,6.824364188063559,1569,1569
63130,1544326620232725888,189.6458107066502,49.32415881520637,15.786183,14.764732,569.9795,898.09393,0.0,1.021451,5138.419,4.7005,-0.8031,,1.4324478867429447,15.362246,,1237658203975974953,0.013749013,1278,52735,137,-0.0001620387,6.142639714943066,141,141
63149,1544659119420774912,187.929100462956,50.67190486102941,16.867388,15.453828,116.57704,355.22586,3.8027256,1.4135599,,,,,0.6231227761840024,18.425663,,1237658205586063417,0.08586648,971,52644,590,0.03037766,7.398531123072729,50,50
63263,1547291796935890304,184.18614592808746,49.36265053967707,16.638813,14.986152,384.69656,881.5402,0.27588752,1.6526613,4281.6543,4.4923,0.2652,,1.4912860519779758,15.855251,,1237658611985219737,0.04905356,970,52413,189,5.993904e-05,6.723056091828365,3454,3454
63376,1549157977403361792,181.05050730907465,53.7009224879391,17.536404,16.140398,204.95253,385.99097,0.1403966,1.3960056,4369.1606,4.6573,-0.3004,,0.9905167912867573,16.907438,,1237658800426385521,0.04452369,1018,52672,260,3.158774e-06,6.886747488784458,4078,4078
63758,1557149090475327360,196.38284549406768,50.306636401230975,16.859783,15.7655115,214.15889,345.8621,0.17987071,1.0942717,,,,,0.6361889537820943,16.582153,,1237661152452345922,0.068873085,1280,52738,618,-0.0001985408,5.600083940985238,2310,2310
64057,1561844314363599744,205.0988274914242,54.23282475361109,18.20673,16.709787,74.53682,176.01091,0.0,1.4969425,4434.9355,4.6397,0.2667,,0.6760710337100191,17.503962,,1237658803116834952,0.07051792,1042,52725,540,-0.0001145509,6.653923207963331,721,721
64099,1562597273669631232,203.80646575280505,56.32428837509103,17.500795,15.9869175,147.29993,330.91074,0.22992648,1.5138779,4373.927,4.5444,-0.0033,,1.2919170830064481,16.786734,,1237661387602198765,0.08048217,1322,52791,333,-0.0002595716,7.342906832037539,1398,1398
64292,1565942915754165888,200.95700019191983,57.489703467885505,17.177559,15.828632,139.34285,295.15527,3.7517855,1.3489265,,,,,0.6966609481721215,18.553108,,1237661418746150966,0.010934682,1320,52759,418,0.03642375,7.768215547976894,1928,1928
64582,1571101343275808512,189.21791858286883,55.07730933828234,16.549305,15.140426,57.25734,47.114727,0.520639,1.4088793,4219.693,4.3059,-0.9902,,1.071731012755768,16.193802,,1237658802039029971,0.25728792,1020,52721,554,-0.0001264226,6.344230870404555,2733,2733
64660,1572471128605784704,187.39104976175372,53.908655659694745,16.959534,15.47695,238.13873,437.0676,0.0,1.482584,4448.874,4.6219,0.361,,1.4768949611178712,16.269905,,1237658800428023854,0.038242444,1020,52721,260,-0.0001147689,7.116653134159698,3537,3537
64670,1572755691662533632,185.34015298154512,54.76188052853407,18.223722,16.813328,99.971466,147.81773,0.0,1.4103947,4466.3467,4.5447,-0.0079,,0.6666745717690439,17.595001,,1237658801501175987,0.059946325,1019,52707,110,-5.77139e-05,6.714570673839621,1572,1572
64820,1575414452513104640,182.16209138568794,58.053188996820765,16.331118,15.082613,383.18143,513.69635,0.0903989,1.2485046,4616.472,4.5793,-0.1608,,1.398761890771929,15.782463,,1237661353780379708,0.053442184,1314,53050,486,-8.9398e-05,6.511182031018166,1598,1598
65411,1579737659218280704,191.41572569797881,59.84441498399395,17.894785,16.523315,27.65318,51.350967,0.0,1.3714695,4284.7275,4.2767,-0.5286,,0.880878204010793,17.459843,,1237655108379345030,0.021202212,957,52398,352,-2.09133e-05,7.184422002703865,1110,1110
65700,1581558386050382208,187.19265817672388,60.47317177009889,18.26308,16.653242,101.89642,154.56895,0.0,1.6098385,4229.6567,4.6139,-0.0037,,0.8882790193269365,17.506527,,1237658607145910400,0.082146585,955,52409,624,-6.699267e-05,7.249273969160658,2209,2209
65702,1581559073244797696,187.13414739156337,60.462724322276785,18.142403,16.505802,97.47081,209.40073,0.0,1.6366005,4248.6304,4.5393,0.0049,,0.7316364955379249,17.358725,,1237658607145910389,0.09121212,955,52409,637,-0.0001980247,6.68020139836376,2379,2379
65767,1582499052607214592,184.5896786606126,61.149077656602124,16.419191,15.106422,70.88204,59.01641,0.0,1.3127689,,,,,1.0983033579437576,16.128258,,1237658313477849339,0.16249922,955,52409,403,-0.0002449732,6.33186930852305,1209,1209
65780,1582682945927264384,182.72124555416588,61.886125520070884,17.778154,15.994821,78.23653,358.18665,0.0,1.7833338,3794.4868,4.5631,-0.5954,,1.6158086830404155,16.923954,,1237658609830920270,0.12130916,779,52342,233,-7.410489e-05,7.96590369808569,4033,4033
66296,1590367020377021824,223.4335783335645,47.22647195947839,17.394915,15.561527,34.680687,38.78739,0.32300374,1.8333874,3704.9253,4.3253,-0.7836,,1.7267275013062289,16.782007,,1237659131137294482,0.07147398,1048,52736,126,-3.645056e-05,7.968126247408222,518,518
66333,1591173340357548672,221.0482651037199,48.782183090465296,16.18513,14.841117,429.72153,1047.6003,1.4074082,1.3440123,4453.074,4.4826,-0.4007,,1.8202601414736221,15.615005,,1237659119324889099,0.01836484,1047,52733,155,1.006806e-06,6.915671836373992,2397,2397
66660,1594582784180268800,230.85219023857195,49.39576652016642,17.904661,16.866827,132.73167,153.66156,0.0,1.0378342,4988.6772,4.7941,-1.6508,,0.5679124484500826,17.465513,,1237659148851609786,0.019813651,1166,52751,252,-0.0004305981,6.236920171254809,3148,3148
67224,1600413464278559232,226.67227717325292,55.22365776101972,18.092106,16.498629,101.85675,248.04391,0.0,1.5934772,4235.0913,4.5743,0.003,,0.8775825635288308,17.334545,,1237655464852193445,0.13785042,792,52353,38,-0.0002512497,7.050985064311032,3095,3095
67229,1600530940224017664,229.4610741075515,55.27520421159284,17.580336,16.20034,180.1227,376.29312,0.0,1.3799953,4501.5347,4.6089,-0.0091,,0.8181073101978917,16.954443,,1237668601533890742,0.047245577,793,52370,629,-0.0002924223,6.518494344490197,13,13
67394,1603739040276335360,218.72722487028958,50.14423015864507,17.21864,15.559805,196.1037,360.3354,0.13335562,1.6588345,4244.977,4.5267,0.1275,,1.4892057414561408,16.437658,,1237659132746137777,0.055476166,1046,52460,552,-1.032487e-05,7.3024318195388105,2474,2474
67592,1607258714435618944,221.60632358182835,54.82176689348632,17.651402,16.160723,97.281555,187.99962,4.067868,1.4906788,,,,,0.325991589990704,18.970655,,1237659150458814592,0.049756244,1163,52669,435,0.09759648,6.53668742217997,2303,2303
67623,1607811768785148800,214.47607536067375,51.69214166751998,17.460457,15.859683,117.18966,301.7464,0.6385716,1.6007738,4657.98,4.557,0.7827,,1.6408235765019934,16.703875,,1237659120396402818,0.096084684,1045,52725,465,-1.351437e-05,7.779184026274375,3132,3132
67643,1608325653031241216,214.24665817495395,54.00085281391956,17.36037,15.793458,186.6741,389.6267,0.0,1.5669127,4448.552,4.604,0.5437,,1.2054103163668382,16.619946,,1237661417675948180,0.032787297,1325,52762,117,-8.586752e-05,7.025620046161219,1359,1359
68466,1613302180097408000,227.0540513653352,57.926831432333366,16.676224,15.324712,373.26776,511.7846,0.0,1.351512,4448.603,4.5575,0.0118,,1.3356208756856234,16.06281,,1237671940334420092,0.017467842,610,52056,16,2.861802e-05,6.691226890006185,3163,3163
69204,1660422060143092352,212.82593928899098,59.74936951279243,16.465527,14.785998,401.91116,774.58716,0.049419414,1.6795282,4311.104,4.5884,0.3131,,2.3728672253444922,15.662688,,1237655464848392384,0.018770799,788,52338,479,-1.514505e-05,7.539055444261315,1992,1992
69267,1661244735359052544,208.68253482015876,61.57173915624031,16.796495,15.222584,107.76852,69.94157,0.0,1.5739117,4317.3804,4.6731,-0.4133,,1.745776788533992,16.13461,,1237655371440390285,0.1949483,786,52319,609,0.0001941318,7.344552796966152,2069,2069
69354,1662742884375390464,203.90653463613415,60.77826489786493,17.407463,15.851208,168.16205,486.9455,0.084353074,1.5562553,4245.5225,4.3222,-0.1503,,0.9252441159884502,16.675299,,1237655464309555299,0.025698202,785,52339,106,-6.484488e-05,6.50658035038078,1507,1507
69671,1666457107669619456,215.38335934115636,61.55107227772011,16.743736,15.082429,46.64505,43.86207,0.35066512,1.6613073,,,,,1.493884273011259,16.48005,,1237651250968199410,0.5301802,607,52368,353,-4.712753e-05,7.351633909388106,1495,1495
69783,1670854673143241600,209.43738030128395,63.76623162435512,16.686136,15.167411,48.98912,47.155643,0.40051937,1.5187254,4551.7295,4.7246,-0.7143,,1.8378118693295282,16.258287,,1237651252040433789,0.049746595,605,52353,383,0.0001346109,7.579792690049672,1270,1270
70070,1675609030142224640,196.9531271320411,62.34720762757463,16.56313,15.228077,125.92619,249.12729,5.1929045,1.3350525,,,,,0.47242293705612715,18.67157,,1237655370364223561,0.013177471,783,52325,510,0.02742151,7.043224700711484,1130,1130
70076,1675648784359108992,195.65892193123375,61.70720003637186,17.27434,15.853301,45.81706,86.07098,0.9173007,1.4210386,4481.515,4.7996,-1.1166,,1.3109667305789607,16.910883,,1237655464307785801,0.037525006,782,52320,12,-0.000287814,7.498841301836691,1470,1470
70152,1677075606854692608,195.1702683814917,64.2061661823714,17.469618,15.829241,172.29762,285.7509,0.20857558,1.640377,4345.119,4.6618,0.2713,,1.3344325191411708,16.69767,,1237651250427134129,0.008358036,602,52072,230,-0.0002224866,7.3241530672122686,4075,4075
70367,1678697730103211136,198.837924417747,67.65278237994941,17.523186,16.269644,113.36299,212.64519,0.07804922,1.253542,4656.433,4.6352,-0.2099,,0.8188932108077184,16.965488,,1237651539788300403,0.3385625,496,51988,326,-0.0002977934,6.5316247864690276,3879,3879
70692,1729520245621369728,314.91136172707354,1.0522101677316282,17.55174,16.396772,144.02089,248.47557,0.0,1.1549683,4860.8745,4.5169,-0.2025,,0.7593103093041575,17.05501,,1237666210340274956,0.033786137,1114,53179,449,5.750236e-05,6.457106324013083,668,668
70727,1729689329892352896,314.06716516773184,0.9676819600533973,17.955496,16.422194,43.235886,46.84364,0.22845794,1.5333023,4219.4336,4.747,-0.6101,,0.9337031069114844,17.401836,,1237666209803141619,0.007285735,983,52443,609,-5.177126e-05,7.25288041491789,2283,2283
70731,1729699916988901248,314.7113255418741,0.9860040258484568,16.79199,15.697838,250.26071,443.8553,0.0,1.0941525,5039.322,4.6039,-0.3132,,0.7762893487169964,16.322298,,1237678596460052584,0.051252622,1114,53179,409,-0.0001129919,5.772416186687625,683,683
70998,1743586366595164160,319.0664204250669,9.348371409081969,17.926159,16.58434,52.87884,58.698128,0.0,1.3418198,4638.393,4.8505,-1.5496,,0.6288588520787716,17.58719,,1237678877245309617,0.017465936,728,52520,6,-0.0001423744,6.5799565210793745,520,520
71029,1743595682378652928,319.18622075006937,9.493394142005823,17.122492,15.80795,117.41753,368.884,0.50477797,1.3145418,4667.8433,4.4335,-0.5085,,0.8273867984703327,16.564411,,1237678860064654119,0.022271842,729,52468,253,-0.0001884816,6.152954099057041,3274,3274
71246,1744491372038636032,316.8832296642543,10.233994597690831,17.977867,16.53748,51.89868,48.693657,0.24323182,1.4403877,4720.4155,4.6406,0.306,,0.5922191085909664,17.549002,,1237653008120283881,0.06196194,727,52207,567,-4.587986e-05,6.411413775031569,1866,1866
71528,1745375104507934848,320.7609230645601,10.753206834399014,15.724021,14.55888,59.525684,52.372726,0.24672467,1.1651411,,,,,1.0977658025252597,15.5863905,,1237652943158509604,0.20362659,730,52466,315,-8.144814e-05,5.788938983121721,2505,2505
71903,1746361568302253184,318.8212020352073,11.405209725417855,17.23073,15.718522,171.11873,447.2767,0.083452456,1.512208,4445.903,4.575,0.2219,,1.2575619213180467,16.529507,,1237653009194943279,0.038297053,729,52468,332,-0.0002730872,7.027153576143139,2105,2105
72722,1766637254207535744,324.5568541453439,11.570928039485164,16.760305,14.98385,42.79214,37.808895,0.474575,1.7764559,4370.07,4.6712,-0.3958,,2.1568707873509245,16.099697,,1237656495635366541,0.08563764,732,52221,253,9.057936e-05,7.768817755051121,3442,3442
72785,1767906842245237376,329.3354333058035,13.463580535177554,17.926367,16.659891,86.10747,143.85683,0.0,1.2664757,4618.373,4.6352,-0.2257,,0.6479317297538252,17.350306,,1237678600218476824,0.019049242,734,52224,373,-2.551701e-06,6.407951798385099,1612,1612
