source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha
4583204131783308800,271.9312696738461,27.412430337621636,13.228812,11.768124,1555.4167,3996.1987,0.06471592,1.4606886,4713.4316,2.6108,0.1653,7.1553273,-0.02
4593507281588953728,275.23824538651894,34.55900404284631,9.45105,8.276047,2708.22,3594.2417,0.093688406,1.175003,5462.0537,2.8877,0.0236,8.405362,-0.02
1862060604232037120,305.4781338315417,31.596269692578208,12.121427,10.340943,2135.038,3822.897,0.0958008,1.7804832,4957.8667,2.3133,-0.1615,,-0.11
2059269658308170624,302.36537788400284,37.08660129056262,12.342359,11.532102,2071.8174,3094.267,0.038380887,0.81025696,6007.9272,3.6679,-0.3172,,0.17
5872045618880555520,207.3603805559191,-56.66872871779566,12.431028,11.441429,2375.0798,4595.7363,0.3656066,0.9895992,5898.848,3.868,-0.385,,-0.06
5892484715411586688,216.80465754225418,-56.50775731948246,14.141305,12.233064,1638.1813,3192.1697,0.0,1.9082413,5071.9663,2.9563,0.0874,10.658725,-0.08
5899012653356204416,216.40264240173713,-51.171998640281274,13.254433,11.586182,1240.4247,3180.1848,0.053272415,1.668251,4821.2944,2.6007,-0.13,8.089643,-0.07
5900450913338201088,227.53397335703443,-51.43848726993338,12.58044,11.890468,2613.2761,2702.3909,0.0514774,0.6899719,6772.478,4.1899,-0.5908,,-0.05
5902773326741281920,230.03874605014937,-47.96529038582936,13.074492,11.0540905,1270.4672,2333.0168,0.07596955,2.020402,4632.639,2.0639,0.2408,10.367855,0.06
5903354311227972480,227.43165696304308,-47.71807557312173,12.51133,11.821297,1843.3922,3402.255,0.085097104,0.69003296,6381.4097,4.1189,-0.3052,7.5232263,0.05
5903642417636194816,226.4566414458315,-46.95260324831763,13.652684,12.0555,1499.6533,3301.9238,0.049843326,1.5971842,4690.1626,2.482,-0.1188,14.109327,-0.13
5987246326872543488,234.99209191785835,-46.08053844797065,12.301593,10.656752,1249.1165,3374.3347,0.18586847,1.6448412,5257.949,2.5035,-0.0121,,0.1
5995629072242189312,238.12468857281235,-42.09306542576266,12.227135,11.276534,2283.4836,3825.991,0.08059135,0.9506006,5391.22,4.2148,-0.8287,,0.04
5999961564690514816,229.81909498826633,-45.99490345657309,12.794431,12.081261,2382.0845,3719.923,0.04331212,0.71317005,6353.002,4.2146,-0.3143,,0.18
6004512679523284224,225.89227810438294,-42.71680382482293,12.743929,11.486445,1807.8292,3290.8953,0.08268745,1.2574835,4881.3345,2.526,-0.1722,,-0.11
6063979937709826560,201.47347058309066,-55.45102226587056,13.83377,12.269885,1966.5781,3734.6875,0.0,1.5638847,5030.413,2.64,-0.3046,5.9563074,-0.1
6079915919949286016,195.84762826949265,-53.56962911640602,12.9345255,12.089347,3466.2856,3017.2705,0.5368215,0.8451786,6519.027,3.8846,-0.3868,,0.1
6080428631656556032,198.0742795598618,-52.57141487684949,12.53218,11.75365,2262.3127,3352.7385,0.058948357,0.7785301,5896.5815,4.2168,-0.2181,,-0.05
6103808135813260416,214.09035704787178,-42.21394262323242,11.79141,11.231245,1428.8729,2305.0237,0.2258799,0.5601654,6842.1064,4.1301,-0.5565,,0.21
6111504614131145600,204.5433612383323,-43.82540413471618,13.142351,11.857218,1847.7928,2099.2131,0.0,1.2851334,4714.04,2.4248,-0.3866,,0.02
6198655852816456192,225.16105430172877,-38.293045366623275,12.001511,10.241231,703.0885,1110.3774,0.1075407,1.7602797,4563.7417,1.8173,-0.6025,11.159617,0.24
5868675718839184896,202.5177684248991,-61.06162069519547,13.741265,11.76417,1956.8842,3409.626,0.021212976,1.9770956,4760.302,2.3618,0.1296,8.605917,0.03
5870185520117191424,202.12425739666568,-59.2099605483356,11.953386,11.035099,3865.2036,4392.5864,0.3546951,0.9182873,5541.1406,4.3344,-0.5023,,-0.07
5932225356271597952,244.32793868785367,-53.643631043950734,13.571248,12.1312685,1555.4852,2698.3684,0.04096264,1.4399796,4728.918,2.428,-0.5097,,-0.19
5932232060822389248,245.4112726464133,-54.12103561532141,11.704084,9.508705,1133.4794,1492.1083,0.064455055,2.1953793,4448.9424,1.6824,0.1175,,0.01
5941298186953200384,249.0321439890777,-47.14374792103203,12.597977,10.7680235,1732.2842,3217.191,0.7825602,1.8299532,4487.441,1.2913,0.0831,,-0.12
5942030255553941888,246.38123619274856,-47.382789061010534,14.601349,12.234422,1013.4922,3278.8086,0.0,2.3669271,4337.3784,1.2117,-0.5284,,-0.07
5942644126615192960,250.9641462906726,-47.146494344532655,12.622257,10.313592,766.3019,1840.2828,0.19271925,2.3086653,4717.9155,2.0693,-0.0993,8.385226,0.02
5942738302340508800,250.1389685280566,-46.52016945262815,12.683913,11.108586,2102.5579,4729.4785,0.039049152,1.5753269,5264.237,2.9152,-0.091,,-0.02
5942877154405147648,248.35367524334293,-46.47047793576452,15.002585,12.237294,892.10547,2889.0186,0.0,2.7652912,4801.6636,2.1509,0.1005,,-0.04
5952368173131815552,262.09709031512216,-45.29210674627781,12.307968,10.291988,747.7464,1946.3617,0.10498551,2.0159798,4673.5713,2.0246,0.1359,9.692462,0.0
5952861746416765440,259.8129316131171,-45.137790175448984,12.71006,10.99385,1763.9025,3381.8635,0.0,1.7162104,4716.3877,2.3943,-0.0396,7.1851287,-0.08
5964175828451283968,253.1869312581597,-45.63979101975153,12.316411,11.414278,1895.8502,3732.5176,0.053817075,0.902133,6146.898,4.1633,-0.2882,8.245435,0.16
6056901728527073408,194.2216716804395,-59.463997823651965,13.44283,11.781223,2077.778,3326.0244,0.0,1.6616068,5167.2583,2.7697,-0.086,8.997765,-0.06
6060038158486481024,190.7617733225812,-58.55569364231345,14.03976,12.254757,1309.142,2270.8152,0.0,1.7850027,4820.823,2.6057,0.021,5.063282,-0.13
5800070552603386368,221.6769381984043,-68.0998182910292,12.594768,11.279511,2446.9534,3145.068,0.011446568,1.3152561,5016.401,2.7731,-0.1411,8.619618,-0.02
5823946791196695552,233.86991837073913,-66.5451034851437,12.424651,11.492624,2885.4275,4550.209,0.07415416,0.93202686,5485.101,4.3167,-0.092,,-0.11
5854613652276429568,214.9694014591516,-61.43956339751716,12.914389,12.057127,2756.328,4244.6157,0.048247233,0.85726166,6157.7803,4.2438,-0.1944,,0.12
5864749706385850624,207.3628103062077,-62.79100504435004,12.774409,11.174947,2093.512,5009.7676,0.23817547,1.5994625,4714.6245,2.3267,-0.0757,7.16157,-0.06
5874508868533500160,224.9487376755895,-62.32309783046026,14.486192,12.269406,1504.8103,3003.99,1.0412406,2.2167854,6950.556,2.1797,-0.4365,7.767261,-0.29
5915340499798997248,254.97453152103375,-58.718632987671135,12.77836,11.329523,2546.8972,3053.1074,0.06663378,1.4488373,4584.2695,2.2973,-0.1063,5.761585,-0.09
5916027389644957312,257.9461169337981,-57.76100013292585,11.743455,10.907867,2464.681,4318.609,0.15631984,0.8355875,6353.703,4.0231,-0.2836,11.497401,0.24
5916207503392628608,260.77947486036817,-57.67863510632094,13.761631,12.367093,2230.4907,3395.7705,0.0,1.3945379,4770.693,2.9175,0.0149,,0.1
5949552907941204992,261.3116534732379,-49.98352948094557,12.316995,10.660288,1278.992,2877.8308,0.19727166,1.6567068,4430.3604,2.1038,-0.033,,0.01
5340616361724038272,165.6868490023283,-56.58786806525248,14.040654,12.175431,766.8291,1947.0985,0.0,1.8652229,4387.7363,2.0995,0.0944,,-0.06
5343109538686880256,175.7972672253537,-56.301626568071924,12.553334,11.374413,1840.921,4943.108,0.021247525,1.1789217,4882.3794,3.0539,-0.3144,,0.12
5347959243947959424,166.4281851748883,-52.2334291297561,13.007585,12.2548065,2242.393,3815.7117,0.03723834,0.75277805,6144.6406,4.3,-0.286,,-0.22
5357858903051011840,157.99647894449888,-51.016815830934384,12.076329,11.46147,2289.7102,3684.9636,0.04510429,0.6148596,6434.956,4.2046,-0.34,22.751154,0.61
5360819887861076608,159.4669344705733,-50.86140357206441,10.912489,9.407033,3315.1792,6031.9937,0.19540733,1.505456,4713.2637,1.7535,-0.8704,8.963091,-0.03
5361441318085192704,161.9161641538493,-48.935290486928146,12.490667,11.352078,2216.1655,3370.8374,0.058594044,1.1385889,5182.5967,3.6204,-0.1273,,-0.11
5367005980789123328,159.67491807245418,-44.482350680446274,12.0862255,10.825322,2445.0244,3945.864,0.10932664,1.2609034,4923.275,2.8158,-0.0827,9.34174,0.04
5770737064139353728,192.31703729698057,-83.5073193683081,13.273535,11.949775,1134.6078,2491.4854,0.05860366,1.32376,5329.389,2.9339,-0.1594,7.6586456,0.05
5797191829311349888,220.48777109672628,-71.84360731685875,9.768507,8.363651,2235.8916,4256.1274,0.05247621,1.4048557,4842.058,2.7044,0.1401,9.905654,-0.06
5803196880775327232,264.57246600177234,-74.14483991868333,11.619758,10.896305,2366.3042,4536.5767,0.13936794,0.72345257,6133.4316,4.1456,-0.4645,,0.29
5806941095830214016,246.42220730965147,-71.4246091999693,12.634533,11.626609,2369.6016,4292.1943,0.16973704,1.0079241,5257.0513,4.3719,-0.0243,5.954419,-0.21
5808387984414331264,254.07116871783003,-69.10591942250919,13.915184,12.560324,2007.4592,2878.1187,0.0,1.3548603,4689.3154,2.778,0.1727,,-0.04
5817886493580632576,251.07365319422343,-63.52276355811082,13.536136,12.001475,2310.361,3567.7559,0.028574198,1.5346603,4580.325,2.2428,0.0421,12.543115,-0.02
5843198797431027712,189.12159852815975,-70.8477454269918,13.23935,11.526252,1615.4203,4197.7944,0.04484177,1.7130985,4575.595,2.0612,-0.2421,6.485948,-0.13
5844511064577204992,202.78301885267132,-68.34495513529906,13.703074,12.026361,1708.898,4070.9233,0.07217486,1.676713,4828.035,2.5829,-0.1035,10.817424,-0.01
5855483743946191616,190.88430158954503,-69.20825549488796,11.985398,10.637753,2681.0212,4592.8994,0.11091198,1.3476458,4590.3965,2.2291,-0.3597,11.31769,-0.02
4206796054121748224,292.8297957216897,-8.070255198656819,12.903583,11.824362,1335.669,2724.747,0.055978097,1.0792208,5767.882,4.048,-0.4369,,0.19
4372461047327200384,267.3089194462901,0.40445139719650297,13.576149,12.22787,1932.5271,3620.226,2.1951337,1.348279,5330.1675,4.6558,-0.4269,,0.12
4372526575644519424,266.5488886128637,0.6287380350297127,11.775196,9.826164,1087.9181,2347.3284,0.08172899,1.9490318,4498.3457,2.0996,0.1966,9.049724,-0.03
4381926987744566016,256.3375670050966,1.9441613151523975,13.372347,12.195493,855.32874,1284.7886,0.12186179,1.1768541,5015.495,4.3927,-0.5273,,0.01
4391733738110664576,257.98576497886006,4.458220556220563,11.365947,10.08643,2473.71,4171.553,0.09174287,1.2795172,4679.5894,2.4467,-0.4646,,-0.03
4468518167002697344,270.2680169551751,2.56639557715642,11.967864,11.0231495,1380.0231,2002.0079,0.10624501,0.94471455,6081.2954,3.6367,-0.5154,,-0.01
4469109704256739712,267.7169202793653,2.7838497966076297,13.503161,12.066584,1681.16,2251.7031,0.072393425,1.4365778,4775.129,2.4992,-0.2361,,-0.02
4484634808440476160,274.9170869982421,11.97564336575373,11.876749,10.498905,2163.001,2860.8672,0.11384544,1.3778439,4771.434,2.3136,-0.3085,9.522368,0.02
4486464258346899456,265.0343074752435,7.126179699216793,11.957733,11.241869,1734.0532,4157.32,0.18768239,0.7158642,6328.4546,3.9414,-0.2223,12.610621,0.03
4571109027138869888,260.98613943118767,26.710310598675306,11.045655,10.472895,2034.9033,3573.5537,0.07512633,0.5727606,6639.7744,4.1816,-0.2394,,0.23
4594342601187726208,265.84359212115027,26.720211860107728,13.04163,11.836963,1696.3134,3735.599,0.12196555,1.2046671,4891.144,2.6453,-0.3895,,0.14
4596071823739873920,267.93915911280124,28.23761392634329,9.58968,8.778485,685.7938,152.93529,0.0894268,0.8111944,5727.0063,4.0985,-0.6763,,0.1
4599710073355218048,259.3530395685651,30.4113148729394,10.275738,9.43163,3878.3442,5839.518,0.10977781,0.8441076,5739.883,4.3115,0.3357,,-0.09
4604360109890660608,268.57396502462547,33.94238892518258,12.968718,12.122757,1066.1102,1336.4928,0.066519625,0.8459606,5628.188,4.3582,-0.1187,17.834421,0.31
4610823180975206272,269.40873042148286,39.14754643260113,11.890483,11.263013,1834.4541,2786.5593,0.094326615,0.62747,6366.5903,3.9643,-0.3333,8.959963,0.19
6853253643766028672,305.4222253472063,-21.487042422050774,11.33987,10.535898,2180.2039,2696.7495,0.14191382,0.80397224,5656.6763,4.2869,-0.7036,,0.23
6865258627115247616,297.8362762223999,-21.412804415360398,12.231335,10.951933,2406.8962,3518.823,0.16584317,1.2794018,4560.929,2.0331,-0.843,5.298508,0.09
6882756152075598592,313.3934506344435,-17.239817691744378,12.062823,11.418429,2548.8901,3385.9827,0.16465569,0.6443939,6498.895,4.2194,-0.7679,,0.38
6917514184234599552,314.96209692235374,-0.3292533321099731,12.874074,11.608641,1900.0128,2611.0747,0.102791265,1.2654333,4928.816,2.9088,-0.0881,7.298814,-0.04
4240529478881903616,297.4698997565503,1.3350401213295164,12.677176,11.465156,1924.2803,2330.833,0.1366977,1.2120209,5951.618,3.348,-0.0496,13.728433,0.11
4264048341837817344,288.7569509077349,0.23062069347041814,13.620664,11.311717,646.57776,1472.5231,0.10683062,2.3089466,4555.959,2.0958,0.1989,,-0.03
4288687199149935488,291.1709886363242,2.2009584763782626,13.490262,12.044477,1550.1338,2417.8152,0.0640539,1.4457846,4986.84,2.9098,-0.0477,,-0.27
4289352403681213312,292.62626116687625,3.658507101967435,11.4531765,10.706282,1774.7632,2277.8638,0.10872947,0.74689484,6285.2656,4.2834,-0.294,17.730274,0.24
4289402117896211584,291.7546290663677,3.103947251566882,13.516767,11.841255,1139.2366,2476.7817,0.045440488,1.6755114,4422.905,2.052,0.0223,,-0.07
4302839597421219968,295.62914879787473,10.623199384448684,12.599131,10.304433,611.14844,954.40436,0.2206107,2.2946978,4896.2915,1.5213,-0.822,12.938751,0.31
4311857173338034048,284.6092314398787,10.794497973914012,12.374498,10.446041,1436.5022,1858.4314,0.119187854,1.9284573,4758.8774,2.4995,0.1292,,0.05
4315202162588613632,295.0477680036461,12.035825168560745,11.262032,10.418425,2311.3555,2877.8574,0.39516023,0.84360695,5997.876,3.8114,0.1363,,0.13
4317036422864511744,294.7683286074575,13.200629629198277,13.521896,11.748584,780.3768,1171.2507,0.0,1.7733126,4435.169,2.1075,0.059,8.247746,-0.08
4317391221511004800,296.4454624355177,14.158149955202722,11.493172,10.087079,2184.3557,3701.0134,0.061300814,1.4060926,4769.5723,2.6132,0.1118,9.194639,-0.08
4509492086289917440,277.9032966881643,14.866278491620525,13.147166,11.603993,1314.6305,3185.001,0.06661072,1.5431728,4752.8833,2.5874,-0.1733,7.8092794,0.03
4513006022407393664,286.3841411111283,15.998922833685167,14.386107,12.130089,1017.2906,2555.2673,0.0,2.2560186,4490.7803,1.8522,0.2017,8.281114,-0.07
4516506695598496000,288.0776272687232,20.282073370187184,11.009909,10.41922,1433.7535,2876.7556,0.24949972,0.5906887,7190.1997,4.1548,-0.2938,,0.02
4525859382019212800,277.44286012994246,20.40955056246589,12.2101,11.3021965,3336.7026,4639.266,0.16431874,0.9079037,5581.615,4.1604,0.0579,,0.01
4525966962362719104,277.60590195895713,21.16746668600537,13.616862,12.263387,2053.4866,3836.1934,0.06486404,1.3534756,4705.0166,2.3239,-0.6293,11.912739,0.06
4527745731654475392,271.24611966346686,20.01354527514608,11.874944,10.943551,2834.151,4727.495,2.9095554,0.93139267,5697.888,4.2109,-0.0299,7.771929,0.03
4530490043955908480,275.85740904612044,23.555894949526394,11.679499,10.676142,1091.961,1577.3617,0.64632094,1.0033569,5251.346,4.3396,-0.4098,13.770351,0.14
4580108976491294080,272.30945037721796,26.54443698313188,11.266063,10.5994425,2251.52,4123.0044,0.10653297,0.66662025,6362.653,3.842,-0.3545,29.031897,0.8
1749747106339852160,311.85742076838244,7.89645204341205,11.896092,10.5644,2390.0217,3916.7593,0.17106573,1.3316927,4658.975,2.7366,-0.043,10.528334,-0.04
1815268443053222784,306.172989996738,17.956138556017542,11.500619,10.34921,1770.6497,2463.082,0.08842487,1.1514091,4790.063,2.8927,-0.2345,10.750416,-0.02
1830130099369692032,302.45931248932015,23.024639958892447,12.551458,11.908213,2130.8413,2964.298,0.057364672,0.6432457,6421.6025,4.0412,-0.3356,,0.14
1835796157663891840,305.37223214203954,26.364239959694128,10.280122,9.599254,2766.8337,5211.832,3.3537564,0.68086815,6322.7803,4.0465,-0.0384,22.40229,0.69
1856150656194007168,310.40228555451785,26.85901222770925,12.608102,11.220909,2664.6497,4190.249,0.07906633,1.3871927,4793.591,2.5996,0.0607,10.204099,-0.01
1858887344942314112,310.7911636911114,29.020154988619453,12.790383,10.92687,1973.8871,4302.572,0.12019352,1.863513,4563.94,2.2686,0.106,10.610714,0.01
2025891478908200832,290.54752273723,27.549806915261787,12.060088,10.416676,2396.4175,4328.9546,0.122849025,1.6434126,4497.891,1.572,-0.7438,10.647678,-0.04
2040055937435289088,289.943178388471,32.19975546349412,12.236353,11.545545,1665.9562,2481.527,0.053511295,0.6908083,6304.8325,4.2512,-0.2075,17.947485,0.52
2073181130412130688,296.2067594257994,39.05428398192861,13.231854,11.750067,1856.8983,3020.7334,0.025709081,1.4817877,4391.486,1.832,-0.2745,11.380107,-0.12
2089860103318020736,282.4555575061651,31.38724975671172,11.552124,10.284415,1597.0071,2617.043,0.22922233,1.2677088,4701.4175,2.5031,-0.2333,9.691411,-0.04
2091869838772558464,280.7780095364096,34.84312705593257,12.6663885,12.025856,1881.5574,2219.555,0.06108351,0.6405325,6421.155,4.174,-0.6157,,0.36
2102548050881881984,287.6622574629497,42.26020255401754,10.574156,9.862286,176.0813,202.391,0.21597616,0.7118702,5934.0107,4.1398,-4.0368,,0.05
2125801076844986112,291.61013142063115,42.810487052320575,12.495934,11.844418,1832.6868,3060.2854,0.08249091,0.65151596,6311.946,4.0904,-0.0879,,0.31
4248212526840424576,300.7953781413875,4.852342783914157,11.16619,10.471756,2663.819,4557.043,0.11876798,0.69443417,6130.9136,3.3689,-0.5497,13.21921,0.24
4250516038053158016,302.5761157932174,7.368067962474789,12.116316,11.421216,2160.1514,2467.7937,0.047501754,0.69509983,6338.12,4.2341,-0.3018,6.7008295,0.22
1861930135985467648,307.25978248397087,31.683395973234543,12.693251,10.766403,1342.5376,3712.1538,0.10411632,1.9268475,4744.041,2.4354,0.1196,11.136508,0.03
2058635106973187200,301.2259086037741,35.18748153573152,14.715278,12.441107,787.38715,2478.254,0.0,2.2741709,4693.918,2.3204,0.1653,,-0.06
2060888968374211200,304.09907201891565,38.24077016625517,13.0496855,11.894136,1366.3861,2173.8352,0.04890537,1.155549,5485.8267,3.7129,0.0112,9.379362,-0.03
2061046988798714240,304.90566985808215,38.020074037609405,13.409324,12.041905,1462.8914,3239.1104,0.053774767,1.3674183,4891.9067,3.409,0.0059,,-0.03
2072425113101238016,300.7058728946873,38.91119917561035,8.776222,8.041918,4313.718,4673.0796,0.06421411,0.7343044,5952.4844,4.2886,-0.5492,,0.21
5897252124779074176,213.81463512483037,-52.48962142911758,12.4904375,11.482901,1600.6542,3285.543,0.138432,1.0075369,5836.377,4.1891,-0.0673,,-0.01
5995145016561157760,240.15988245882454,-42.32164303878029,10.364929,8.690128,1884.5237,3146.0227,0.021607473,1.6748009,5521.036,2.85,-0.2014,,-0.04
6001930858733158528,234.42506078059563,-42.062661401304105,12.857275,12.0946865,2267.5596,3257.7869,0.05034788,0.7625885,6017.3643,4.2684,-0.199,,0.29
6067715356663042560,197.68927511758991,-54.11022728906352,13.870804,12.404003,2132.3713,2618.2356,0.14158317,1.4668007,4367.307,4.5003,-0.2462,,0.26
6075931873930812160,184.76166512436484,-55.42566221752297,12.058997,11.363968,2713.889,4092.0403,0.086872384,0.69502926,6283.4233,4.1296,-0.1467,,0.18
6076049105049242880,185.07072117442823,-54.641764461578006,13.344009,12.089913,1233.9783,1760.7255,0.04629511,1.254096,4709.1436,4.3702,-0.0277,,0.44
6078538334956494720,191.1046703717252,-51.19016141507374,10.587402,9.328367,3289.372,6509.95,0.075930946,1.2590351,4897.0146,2.7177,-0.0856,,-0.03
6085317094714481792,197.16058303168995,-47.904428172297436,12.267302,11.571882,2133.8113,2541.274,0.11249898,0.6954193,6130.1357,4.1788,-0.2711,,-0.01
6104359575254141056,216.18027816895247,-40.62212563344644,12.214794,11.480736,1392.1844,3299.9368,0.072002895,0.7340584,6136.476,4.142,-0.4304,,0.09
6128098065661601408,190.61785818965728,-48.028504139246486,12.1641865,11.432516,2650.1133,3909.851,0.117710605,0.7316704,6216.8384,4.2079,-0.327,,0.45
6131943607576615808,186.92975464232194,-47.0127400953605,13.602692,12.21294,2632.9307,4307.075,0.11560762,1.3897514,4738.9077,2.6665,0.2215,7.742571,-0.14
5832088850961023232,246.17961110040127,-57.89745672349704,14.474663,12.495785,1215.828,2612.1318,0.0,1.978878,4575.1934,2.0219,0.129,,0.0
5836359555919563776,241.8403385106781,-55.55422476366279,14.127738,12.062487,1549.5962,4292.8125,0.0,2.0652514,4540.9297,1.6954,0.1178,7.1851573,-0.05
5863458737974211072,195.72222937150607,-62.04107625687815,13.362665,11.25442,2027.1565,3834.0925,0.029394902,2.108245,5071.437,2.5002,0.107,10.36142,-0.06
5887376929815021696,227.78110900588547,-55.17006084492729,13.139969,11.361642,1404.0746,3797.422,0.023747614,1.778327,4834.759,2.4261,-0.3699,14.133465,-0.01
5932385030382769408,242.26853006984803,-55.59644916469261,13.166645,11.754762,2020.3638,2665.2046,0.79430854,1.4118834,6494.6577,1.9956,-0.1634,10.238602,-0.17
5934432939460453504,245.83493252731375,-51.15784073844502,9.825438,9.229034,3022.2285,5409.797,0.2110962,0.5964031,6977.693,3.7312,-0.4833,,0.83
6058011857312711680,185.96009774409728,-61.053366538559395,13.358308,11.616757,1780.4056,4086.7637,0.031461816,1.7415504,4455.4927,1.6949,-0.6002,8.582341,-0.03
6072033727264833664,181.46065872910452,-58.19016428158897,13.58814,11.832536,1836.4661,3581.048,0.02654266,1.7556038,4606.7075,2.3567,0.0271,5.571454,-0.16
5831221095745725056,247.3830001197612,-60.52891174482713,13.382743,11.851712,2131.6665,4153.3774,0.0,1.5310307,4641.4697,2.5865,0.034,6.9601016,0.08
5881010620053644544,223.0957044802337,-57.10605380982599,14.033655,11.00505,743.67865,2010.2106,0.15674686,3.0286055,4656.7886,1.8428,-0.1306,7.109624,-0.0
5912994455534201984,263.1546762518157,-58.93346194540018,13.176225,12.269146,3545.8066,3954.574,0.019739838,0.90707874,5633.7803,4.1289,-0.5752,,0.15
5945067587669194368,267.3088564945306,-52.86430899381326,13.299817,11.930109,1579.924,2666.3892,0.039208356,1.3697081,4824.914,2.7148,-0.2331,8.249673,0.02
5945775329564890112,268.17698830818625,-50.672494973880106,13.575143,12.095276,1978.0002,3915.1284,0.07365191,1.479867,4733.232,2.575,0.1281,9.239078,-0.07
5947769942429571200,269.43976132113977,-48.05961953072687,12.436107,11.522081,1435.7087,2814.895,0.055915203,0.9140253,5597.805,4.3943,-0.1025,5.365561,-0.05
5345553546867247872,174.13761522614627,-52.71244182148423,12.214053,11.022794,1751.7886,3226.4792,0.096051864,1.1912594,4795.6675,2.7192,-0.195,6.9507403,-0.16
5349878200971507584,169.1167539376939,-50.02910964153898,12.084032,11.365408,3205.5044,4622.502,0.08239866,0.7186241,6006.2783,4.2054,-0.5707,,0.35
5373024913603445376,171.93497450455584,-49.759566745784674,13.83173,12.172278,1587.1154,2623.7146,0.0,1.6594515,4112.981,1.3481,-0.606,10.287964,-0.05
5413924581489158912,154.86592569363847,-45.818973075372945,12.919908,12.1222725,2768.4893,2710.1301,0.032081407,0.7976351,6422.23,4.2404,-0.3531,7.4155293,-0.1
5780983344280907136,250.1269133513113,-76.02187507466698,13.330957,12.108136,1843.6603,2654.3477,0.07347771,1.2228212,5697.3193,2.9648,-0.0354,,0.28
5795017029665294976,229.36705828075145,-73.5911776247517,12.589123,10.972358,1518.9482,4036.461,0.07699634,1.616765,4473.7427,4.6671,0.7556,5.151847,0.11
5807184190982908544,243.43197216063595,-71.10240004482672,12.288184,11.610034,2393.8198,3570.3833,0.21465437,0.6781502,6469.3887,3.766,-0.2831,,0.17
5820542501353806080,239.2868539419165,-67.86387893358673,12.768498,11.658627,2081.8306,3381.4329,0.02116856,1.1098719,5229.803,3.3891,-0.1311,,-0.09
5820857026087296384,235.6181036191486,-67.10298474626364,13.466352,12.15115,2695.3892,4782.3384,0.0505042,1.3152027,4589.923,2.1587,-0.4207,,-0.03
5821401048136959232,241.57887380115503,-67.3563573817891,11.750518,11.281843,2099.3796,3452.0715,0.34825674,0.46867466,7383.249,4.0229,0.2451,12.543577,-0.31
5829550559620254720,245.53828363731648,-61.83938835498151,13.630202,12.242984,2023.5952,3315.551,0.066150546,1.3872185,4865.237,2.8966,0.1104,7.4298525,-0.06
5830003352241392256,248.24401042696667,-62.69682586019127,10.223566,8.712817,2472.069,4233.603,0.05534531,1.5107489,4883.586,2.1978,-0.0069,,0.18
5837046686267253632,181.93145061542737,-76.65983728270284,11.10016,9.246662,1937.5767,4292.2344,0.0741969,1.8534975,4612.047,2.208,0.0983,10.029084,0.0
5843742299781817856,196.12803334630067,-71.09490908325748,11.566046,9.61975,1383.0953,2339.889,0.06457018,1.9462957,4475.2534,1.7596,0.0522,11.359773,0.1
4483086730426213504,272.12576700658906,10.76275682181419,12.601573,11.347236,1152.4396,1767.3164,0.09426515,1.2543373,5046.589,2.7839,-0.1541,,-0.18
4485831107151874176,264.73931936565833,6.232783175701886,12.4727545,11.750737,2344.094,3178.135,0.08146904,0.7220173,6485.8535,4.2064,-0.3212,,0.02
4563505629354238592,249.0051562153259,19.4406068997383,13.904641,12.202217,581.473,1770.2928,0.07590749,1.702424,4304.5435,4.6432,0.2504,10.46216,0.21
4576933552556531328,269.47538269849025,21.620313791701932,13.890132,12.341749,2174.6387,3471.983,0.0,1.5483828,4289.604,1.6351,-0.3179,12.7822,0.01
4584433901178483712,269.80258472616396,28.678038566069755,12.633778,11.376474,2155.226,2591.7349,0.07321257,1.2573032,4885.9727,2.7869,-0.0848,10.963683,0.06
4593860602777556480,265.69329126743986,25.993378904163723,11.539922,10.766139,1984.3214,3082.6333,0.115804076,0.77378273,5890.134,4.0201,0.079,,0.03
4602425175584278656,263.59130252341237,33.95770342286205,12.710027,12.031448,1639.027,2196.6033,0.72857445,0.6785784,6117.183,4.1812,-0.5569,,0.19
4608980811803873024,267.30423454571684,36.64695331585138,10.022561,9.336372,2411.9358,3908.4016,0.4200557,0.6861887,6223.4937,3.9586,0.0504,11.138472,0.14
2018119546614803840,292.1954957318745,21.362950675215437,15.223618,12.37677,1067.2358,2592.5134,0.0,2.8468475,4713.7993,1.8178,-0.1948,13.1956415,0.13
4288698361744579200,291.7064120356578,1.9223739460159863,12.467311,11.426909,1080.9371,2517.9348,0.08157769,1.0404015,6867.4697,4.0013,-0.774,21.13231,0.24
4291709619169773824,294.77524020766435,6.059773738812469,13.384035,12.01986,2084.892,2359.549,0.06922366,1.3641748,4854.925,2.7382,-0.0906,7.24009,-0.12
4317201418328485376,294.9219391044976,13.826356710782965,11.553378,9.928583,1164.5066,1830.0928,0.093660556,1.624795,4628.8843,2.0874,-0.0677,9.486489,-0.05
4317213581676696832,294.9153799793821,13.875291979186468,11.622732,10.227605,1455.8171,2739.3433,0.110246524,1.3951273,5327.8296,2.665,-0.1587,,0.11
4317988565569095808,294.5459169318326,14.217184805252158,13.724389,12.0250435,1489.2358,2856.6758,0.07431931,1.6993456,4910.2026,2.6336,-0.1293,,-0.12
