source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha,original_ext_source_id,angular_distance
1994777735062953088,358.9210246663157,56.20079053891536,13.046606,12.2488165,2099.4172,3136.5588,0.05697857,0.7977896,6222.0347,4.2304,-0.2484,,0.17,1237649768105771461,0.32591993
2009461167392788736,348.70054196411706,56.97033633051853,13.446881,11.878687,1864.7089,3012.5312,0.030738011,1.5681944,4948.567,3.0838,-0.231,7.8605933,-0.15,1237663234439447755,0.052902814
2187574595029395328,308.06539977377537,58.16683047955979,13.46461,11.987054,1731.3213,3847.0266,0.077244475,1.4775562,5481.1816,3.178,-0.1897,,0.26,1237671939815113659,0.15600923
2277167303581007872,319.29129758857425,74.5466063231137,13.595254,11.193422,950.69354,2119.184,0.12941664,2.4018316,4620.1865,2.1368,0.0923,,0.04,1237663229611278399,0.13445629
2277240455463992192,319.6771505898637,74.73168485476394,14.2925205,12.140552,848.8714,1074.591,0.0,2.151969,5398.838,3.3235,0.0592,,0.03,1237663273094873116,0.097883895
2290705689036755200,311.1809515919164,77.64258247230505,11.794671,10.953926,1709.3882,2633.0237,0.3026279,0.840745,5779.3687,4.1007,-0.3316,11.079645,0.1,1237663231220383846,0.06651932
2293366545832708864,287.0982353181412,79.03434843080699,13.038109,12.171326,1516.6808,2647.817,0.1109451,0.86678314,5933.014,4.0606,-0.2906,,0.17,1237663230681350207,0.1700178
2364729626477792128,2.141455270500617,-20.76945417548348,13.066898,12.060204,1763.158,1922.8489,0.09515756,1.0066948,5217.802,4.5434,-0.0956,,0.09,1237667223395631120,0.08283993
2390437857602336256,356.7845952746439,-19.806025417630817,11.913465,11.17913,1256.1588,2587.3325,0.12094462,0.73433495,5900.435,4.2964,-0.4477,,0.1,1237667224467144764,0.04246335
2427354269742706304,8.586881582095657,-7.816008058009666,12.141763,11.443653,1752.9524,2074.4321,0.07422164,0.6981096,6048.5664,4.1637,-0.2674,9.952835,0.24,1237680241991024647,0.15563631
2437153323527978624,353.77069804529975,-10.114269436805616,11.320507,10.53944,1377.9766,2616.8323,0.114419654,0.7810669,5753.0757,4.3044,-0.2672,6.437884,0.08,1237652629632778258,0.20077875
2445311974684467584,2.0988637169468776,-3.0942715420519713,12.857024,12.036675,1432.3553,2104.9268,0.07410976,0.82034874,6107.003,3.1057,-1.1694,,0.18,1237678879947816987,0.12604764
2466842954976280320,29.49159716571975,-6.135268273296187,10.694716,9.7692,1941.2261,4054.6165,0.08927783,0.9255161,5336.3716,3.64,-0.4294,10.574869,0.08,1237679341103284292,0.036888868
2492360558272725888,31.971650732832018,-3.7291664858376006,11.265277,10.567878,1500.2545,1917.7379,0.122044116,0.69739914,6168.4956,3.8643,-0.6643,,0.09,1237669771912675348,0.17286159
2505543526595429248,26.126202828603848,-1.9587079681405817,13.115412,12.348323,2043.7494,2697.4785,0.06545668,0.7670889,5913.6206,4.3296,-0.7693,,0.5,1237678881032044582,0.035220362
239178452314435456,48.25823755923892,41.23281044866868,12.259786,11.08019,1877.5349,2613.1797,0.114711195,1.179596,4920.162,3.0892,-0.3825,7.6495543,0.01,1237661082661946102,0.078385115
241295458875737984,49.72572502289933,43.13432812923635,12.778453,11.522527,193.88171,288.12714,0.3185783,1.2559261,5524.4805,4.5316,-0.5006,,0.39,1237661061184487977,0.019265696
247934138286210176,54.56101190221254,46.67939745866951,12.7061,11.673228,1899.8716,2591.5693,0.21001388,1.0328722,5518.9727,4.1467,-0.0326,,-0.11,1237670458051068152,0.40348265
249415008652437120,54.78197677778331,48.655910301641576,13.291878,12.281931,1985.0194,2623.1936,0.07465391,1.0099468,5582.1943,4.1772,-1.0208,13.717285,0.15,1237667139098247978,0.1753881
250518707869381888,59.91313438367801,49.93135435920794,12.229463,10.940782,673.2013,1132.2798,0.118169226,1.288681,6080.234,3.5818,-0.1341,10.871975,0.19,1237666462641029358,0.06530585
250953981333806592,60.37570895606277,51.54478101368954,13.806583,10.730153,429.18326,1062.6942,0.17233834,3.0764303,5151.9316,1.6383,-0.1896,13.240991,0.14,1237666463715426314,0.051347077
277256601570125952,67.22666974073867,55.324053601971315,13.644247,12.222262,1317.7184,2694.0784,0.054885533,1.4219847,5979.275,3.6769,-0.0556,,0.61,1237667137492090907,0.047315706
283428641371966080,89.02590694323845,62.24744592409846,10.933621,10.066189,4803.6733,5683.3022,0.07747648,0.8674326,5975.816,3.9843,0.2012,,0.05,1237666462649811456,0.14871785
399061289968017920,22.697159808957256,47.00980361861832,11.0951805,10.426563,2311.3652,3534.7805,0.202611,0.66861725,6449.559,3.8033,-0.4028,20.527618,0.8,1237666215158087729,0.46302998
408059212094819328,26.808574906440597,53.719583805732015,12.771326,11.998441,1484.7957,2004.1891,0.23429173,0.7728853,6534.843,4.2901,-0.1591,,0.21,1237666213550555560,0.04476849
409184871485113344,24.04431874428152,55.229850659745146,12.493473,11.8508005,1948.8922,2359.425,0.11246863,0.64267254,6985.857,4.0745,-0.2759,28.976242,0.61,1237671068999353848,0.06609822
509473354283497088,25.628982594222492,59.10605154767914,13.426654,11.610983,2433.6572,4535.4414,0.06974201,1.815671,4644.4624,2.3129,0.0715,8.822441,0.01,1237670446223066506,0.24608217
511358192089626112,27.34547770896143,61.97011095657084,11.541243,10.430317,3189.3,5811.542,0.18035524,1.1109257,5819.637,3.7089,-0.0926,,0.04,1237671068465561969,0.0151875075
518103382385848192,31.268814936807992,64.90540644619284,13.613041,11.662939,1536.9664,3040.1206,0.043167014,1.9501019,5473.595,2.8777,0.0712,12.238927,-0.0,1237670444615205809,0.007913363
518162554161058304,30.53504919446136,65.07177224544323,14.316904,12.420107,315.23306,377.10837,0.093571134,1.8967972,5435.008,2.9075,-0.1292,21.262175,-0.2,1237670445152141378,0.06959148
518348440340305280,29.371171555409664,65.31820234812558,13.789114,12.032481,1672.2388,2797.5679,0.10839375,1.7566328,5156.5493,2.3514,-0.1004,12.512162,-0.0,1237671068467069291,0.049657512
782780437059992448,164.77333947587178,45.68836424492067,10.843865,10.02324,2712.9407,3654.823,0.12607422,0.8206253,5677.184,4.1839,0.0297,5.315946,0.03,1237661357538279448,0.43711528
818316824668252800,142.18142185994992,45.29355488694222,13.1600485,12.015998,1876.8033,2331.0906,0.0309392,1.1440506,4880.3696,2.8477,-0.5682,7.487112,-0.09,1237657400272945169,0.06541918
839016849048334976,168.41682826857496,51.17745324188015,9.111743,8.44408,3083.7883,4640.083,0.07690432,0.6676626,6189.0444,3.8322,-0.0527,,0.15,1237657856606732353,0.22467934
854831021711320192,158.81522543464746,57.82899787626741,12.43007,11.375107,2719.891,3557.265,0.12604867,1.0549631,5161.2935,4.5885,0.2601,8.319615,-0.02,1237655108908875822,0.06611803
863201706812456960,178.84805759766542,63.46365327985348,12.235323,11.361683,1076.8622,1537.3711,0.060284868,0.87364006,5566.5293,4.4747,0.0142,,0.09,1237655371434360861,0.15037274
913075829126723840,133.50099885172227,42.85004312972406,11.738253,11.066018,2564.279,4479.7246,0.11773227,0.67223454,6158.186,4.2321,-0.455,,0.31,1237657606428098580,0.0560176
925231170690245504,113.87245901698296,43.01772211962572,10.969047,10.311892,2180.637,2542.3945,0.07690804,0.65715504,6412.605,3.8821,-0.085,,0.2,1237663915724701885,0.25824523
1014592122810736128,131.24257450847685,47.80318183868439,12.310179,11.524144,824.5596,1382.4526,0.054387208,0.7860346,5768.319,4.3916,-0.1402,,0.09,1237653612644532248,0.049038872
1017404192520024576,136.25776277251055,52.47188497129122,12.002804,11.206789,1870.2257,3691.553,0.18289329,0.7960148,5703.077,4.3516,-0.5329,5.1084957,0.05,1237654383051341953,0.013619975
1019517690089523840,142.0934441284713,51.70792563007324,12.578578,11.627402,1606.4763,1032.3314,0.0553249,0.9511757,5359.0503,4.422,0.2701,,-0.01,1237654652570566700,0.048692197
1032273949116860032,124.14573993446551,54.67788787338115,12.575975,11.79543,1198.4535,2503.7644,0.043929,0.78054523,5746.466,4.2655,-0.4824,,0.28,1237663548513452215,0.057399806
1034190883216702848,129.7189842925625,56.719020793722954,12.0087,10.642088,2587.661,4763.1255,0.17112261,1.3666124,4576.977,2.1926,-0.328,10.001378,0.0,1237663546904412277,0.044973683
1035104366925338752,123.7099373409255,57.85703253319232,12.060991,11.204373,1665.2433,2599.0593,0.105663314,0.8566179,5665.857,4.192,-0.0317,10.64007,0.13,1237663917879132315,0.08250249
1039748021141623168,137.36068667181917,61.57434242919966,12.529985,11.67493,2097.7852,4021.0725,0.0598793,0.8550558,5782.8154,4.1963,-0.2514,,0.07,1237663547443970151,0.13719797
1042110111419476480,129.57441443739822,61.13238547164276,11.510368,10.807973,3053.312,4707.918,0.12947397,0.70239544,6399.136,4.0113,-0.189,15.746974,0.19,1237663917344227376,0.05869577
1049064080084739968,157.1423266753647,61.43476286700624,11.732573,11.038982,2936.9226,3658.9458,0.26014453,0.69359016,6033.268,4.1731,-0.5266,,0.3,1237668670790828053,0.16756383
1053388802914023936,155.92482439176962,64.40347261827742,12.922152,12.094319,2357.336,2439.073,0.06070596,0.8278322,5769.168,4.5312,-0.1176,,0.22,1237651272432091206,0.09590509
1101886989505457664,111.56376157693441,66.31255362414402,13.802375,11.854398,1599.4401,2578.6392,0.09784495,1.9479771,3827.4883,4.4772,-0.6948,,0.04,1237667207288586416,0.11876173
1143799788641204992,94.94095218695992,83.19874681370891,12.780949,12.057283,2092.7883,2002.181,0.074639894,0.72366524,5997.4253,4.1977,-0.065,,0.15,1237671566135263435,0.03987072
1143871566135144704,91.87772617634565,83.49175234630158,11.005656,9.801901,1362.8785,2032.5093,0.14431703,1.2037554,5026.838,2.7866,-0.1145,14.3426,-0.03,1237671072223330486,0.03417733
1148828576868812800,109.49267813755033,83.05791666612177,12.717646,11.489999,1702.0756,2679.732,0.07036271,1.2276468,4727.101,2.4797,-0.2037,,-0.01,1237671565599178851,0.07742569
1357611777554589312,250.5730015248032,43.42824874319253,12.110783,11.163956,1706.0765,3673.5217,0.090752095,0.94682693,5256.0127,4.5082,-0.3627,,0.08,1237655504567533597,0.07867106
1398855081483829760,241.28745789679672,47.55714120541203,8.699836,7.5160036,2258.6782,3140.198,0.12345028,1.1838322,4711.1553,2.4371,-0.1884,9.727654,-0.05,1237655465394307130,0.21226844
1489884301982619648,220.4326437658976,41.58026881437634,13.37088,12.346816,1412.058,2328.1575,0.09786917,1.0240641,5708.452,3.2778,-0.3696,,0.24,1237661434319601854,0.0103141535
1562153345850347264,203.98517250110064,55.25817103112321,11.770818,11.051962,2443.1902,3387.312,0.54735863,0.71885586,6101.976,4.358,-0.2182,,0.2,1237661416599584831,0.05165731
1568479798318380800,188.67974267780727,50.604313388810986,10.843833,9.592128,3290.8823,4798.911,0.43381265,1.2517052,4562.562,2.3848,-0.1894,9.467396,-0.03,1237658205586260054,0.06077613
1569456439521188480,187.45945623235224,53.5317375621879,12.809768,12.064739,2412.318,2328.9924,0.015359218,0.7450285,5876.4717,4.3595,-0.4607,23.720617,-0.17,1237657858222522390,0.058361635
1606760360788968576,218.90616223689807,53.69821109300018,9.779995,8.674066,707.0845,990.295,0.16612527,1.1059294,4877.1343,4.5023,-0.1806,7.3449426,-0.02,1237661388679872595,0.42294306
1637380587096694912,259.91362574290713,67.77640895573504,13.175282,12.27856,1548.3674,2439.7966,0.070489764,0.89672184,5647.1787,4.3593,-0.1086,,-0.01,1237656562748358890,0.026001973
1659693977287565568,212.75585619256822,58.54874516284693,6.968943,5.8242736,1936.1349,1705.292,0.13192661,1.1446695,5053.9443,2.7248,-0.2133,10.266991,0.06,1237655368757346364,0.57071644
1662191208711783296,202.4141207961705,58.85895717444494,13.742916,11.84713,1346.2286,1876.0709,0.09340197,1.8957863,4199.949,4.6618,0.279,13.690167,0.11,1237655108381835359,0.050082948
1663187980426471040,200.50405309830074,60.432027756345946,12.2336035,11.497498,2076.8315,2759.9463,0.071099415,0.7361059,5911.209,4.3766,-0.4033,,0.22,1237655463235158054,0.04339738
1671683253938961920,209.94937971569783,65.85989961049589,12.626041,11.762898,1668.3416,2436.8118,0.07854923,0.86314297,5561.083,4.3749,0.0913,7.1763635,0.15,1237651539253461030,0.075129665
1678143163925925120,196.8368772753979,66.12426783470508,12.289204,11.6521845,2086.36,2267.5232,0.17132631,0.63701916,6245.7993,4.1,-0.3707,17.782207,0.14,1237651537640620056,0.06990511
1773031738957580800,326.9013829838802,16.673631725735312,12.304254,11.458997,1866.8269,2567.316,0.05401632,0.8452568,5845.1045,4.2816,-0.3536,,0.2,1237680247337451623,0.13634682
1778453671312440960,334.1704607259871,20.14961663400518,10.539084,9.4232025,667.3276,926.485,0.14539754,1.1158819,5009.213,2.9126,-0.0501,,-0.06,1237680298881187979,0.11932179
1792470657860231936,326.7173100235418,19.923838828755436,7.3916492,5.7416854,878.70325,992.42163,0.2629272,1.6499639,4152.1523,1.6988,0.4552,10.326213,0.23,1237666429363749105,0.29168025
1879276993497800448,334.16214194240564,24.209490424524024,10.946859,9.648388,2477.1252,3661.2517,0.104474925,1.2984715,4777.043,2.5142,-0.0996,9.757598,-0.01,1237680302638825684,0.03371762
1961290463469307392,329.7847261552374,44.50279175406087,13.165824,11.686547,2262.6243,3113.3345,0.039600525,1.4792767,4734.3496,3.1046,0.1404,8.068121,-0.11,1237671939286631269,0.048035264
1961497407871039104,333.539168108894,43.22181027667242,12.623097,11.743958,2344.203,4016.4983,0.053610057,0.87913895,5530.4067,4.3362,-0.1939,,0.01,1237672027318190283,0.027504556
1962689695094866688,332.00518084148405,45.3527343271816,14.100883,12.3998165,1534.1991,2607.205,0.031734485,1.701066,5020.222,2.5823,-0.0977,,0.6,1237671941434245409,0.028689846
1978412917541084160,324.1541389895191,48.264570238010485,13.5662155,11.97818,2060.0264,2919.6736,0.07120907,1.5880356,4926.6865,2.5579,-0.2197,10.037995,-0.21,1237672024630298372,0.05211017
2009064003179984128,347.13241354685533,56.32652151295843,11.335261,9.880091,839.80835,1093.8969,0.06311144,1.4551706,4399.811,4.6346,0.1409,,0.15,1237663228546778159,0.22885342
2161353643587796608,275.07447291539074,65.00094013990609,10.670702,10.142965,1904.5853,3849.822,0.11630614,0.52773666,6762.5063,4.1244,-0.5059,18.3045,0.31,1237671940881514572,0.22723201
2163215808273566848,312.4764551483968,44.89280309096381,12.45035,11.750533,1946.7604,3502.4966,0.066613086,0.6998167,6047.7363,4.2496,-0.214,,0.08,1237653733968576823,0.023382263
2189099480218246656,314.50170158963226,56.11937921954998,8.062844,7.4905863,2445.143,3256.285,1.2813776,0.572258,6694.636,3.9683,-0.5007,22.053343,0.51,1237671940353753511,0.30764747
2213947721449821824,351.276510191077,68.1847075394419,13.621391,11.448948,1174.6963,3159.945,0.10250767,2.1724434,5431.342,2.7299,0.0148,13.96507,-0.09,1237649770795499804,0.07756105
2214155490489695360,354.556620301071,68.49489565815897,12.813909,11.821886,1197.2045,1619.5525,0.0808038,0.9920225,5560.152,4.2753,-0.3645,7.4671535,0.25,1237649769184952404,0.031007053
2240354103800387072,289.2163753183005,61.99665705152029,12.279095,11.590435,94.06662,50.336185,0.11165321,0.68865967,6190.757,3.9324,-0.9607,,0.27,1237671938736980202,0.04162255
2367426969018975104,7.635707217563859,-17.0009457978161,13.197229,11.95017,1641.409,2429.6133,0.059927985,1.2470598,4736.593,4.5825,0.0648,,0.01,1237672795576074243,0.10603917
2367620105108677632,6.318562976676543,-16.510334457322838,12.196382,11.195784,1314.5228,1661.6589,0.17226148,1.000598,5168.612,4.5862,-0.3379,13.00391,0.09,1237673017301139459,0.10920551
2441960766322239744,1.2310045182222369,-6.827633321601119,11.033328,10.088028,753.4283,978.8258,0.12961026,0.9453001,5494.742,4.4529,0.1735,,-0.05,1237672793960218684,0.1443884
2471796559801500416,18.015376321175115,-9.249858949288786,11.474116,10.200853,2059.0872,3151.384,0.24612962,1.273263,5032.559,2.9181,-0.1376,8.778994,0.22,1237652901292736538,0.07517807
2504367809363489792,27.08959977535037,-3.5905635335954416,13.064704,11.496041,2100.4292,2806.2102,0.09248072,1.5686626,4186.7563,4.588,-0.3489,11.173437,0.43,1237679324468543491,0.07258817
2525398065189899904,12.600757710743554,-5.8730222937347785,12.230203,10.913396,716.897,1069.6613,0.14949611,1.3168068,4638.8027,4.5826,0.1938,8.939041,0.06,1237679076983963687,0.16041471
2532903675157493376,18.10283156248228,-1.125994518878294,12.207821,11.533634,2102.239,2661.166,0.09273937,0.6741867,6132.162,4.2104,-0.4912,,0.26,1237663782594674721,0.07305744
2540342902111732352,4.843099292252106,-3.750066928574368,11.770421,11.025327,2156.5537,2237.7095,0.12507933,0.7450943,5895.222,4.2115,-0.1874,,0.12,1237679433446850621,0.12922214
2609001076779128576,338.4508522796507,-9.9772020782555,12.968953,11.565156,899.331,2061.6025,0.062117092,1.4037971,4671.8145,2.1043,-0.42,6.061193,0.12,1237652598498918504,0.07481984
2623486936316117376,340.2688992372926,-6.030755503425481,12.536059,11.3108225,1271.336,620.63727,0.08763472,1.2252369,4752.2725,4.5576,0.2517,,0.07,1237680264528527447,0.03707288
2625003442024159104,339.06345553685634,-4.017835871592336,9.057239,8.386638,1739.7516,2507.5972,0.076094225,0.6706009,6130.523,4.1571,-0.7312,,0.23,1237680191513296972,0.3958785
2634477143446882432,351.78482675449715,-3.3072483795232497,10.996791,10.340218,1564.9197,1831.8304,0.07415955,0.6565733,6181.662,4.045,-0.3366,,0.05,1237678879406424095,0.0038596848
2641982822136009088,358.6458778561327,-0.5853112566121715,9.034783,7.357923,811.7583,1518.7878,0.11671484,1.6768603,4511.9976,1.758,-0.2255,10.037919,0.32,1237657190367756315,0.14218368
2645963260386205824,354.0056217543316,0.6878999383971239,11.079646,9.894452,2171.015,3038.99,0.08284079,1.185194,4825.5415,2.6041,-0.2748,11.249187,0.01,1237663462608732167,0.047283366
2657900997430789888,350.6362137852676,2.2440469819680513,13.343503,12.172115,972.50397,1283.0865,0.10059868,1.1713877,4858.343,4.5466,0.1206,5.985248,-0.05,1237678597012652065,0.09418628
2668357013708922496,326.45722014014933,-5.171332512071878,12.145711,11.357771,1410.9524,2057.4656,0.09951117,0.78794,5766.236,4.1584,-0.0566,9.424783,0.06,1237666211419717843,0.06591166
2669114749018899840,331.20311214102276,-4.957211513277966,11.330264,10.114152,1396.9553,1916.7456,0.12527126,1.2161121,4780.606,2.4944,-0.21,5.084821,-0.12,1237680189899276417,0.078659244
237590173408859904,51.8164844178814,40.6874782365344,12.107114,11.332553,1591.3868,2891.424,0.10073132,0.7745609,6300.2344,4.3256,-0.3564,,0.12,1237661059575054858,0.028140541
238834786211165312,48.64545233041019,39.67549295270071,13.220152,11.714009,1327.287,2875.8354,0.3071518,1.5061426,4668.461,2.8811,0.162,5.3707285,-0.13,1237661081051856931,0.033283547
287809641156014848,87.48718501200558,64.31272813436095,12.877548,11.988007,2339.3787,4039.5508,0.048512083,0.8895416,6280.3853,3.9034,-0.2398,,0.09,1237666465334296747,0.024515312
