source_id,cache_key,initial_teff,initial_logg,initial_mh,teff,logg,mh,teff_err,logg_err,mh_err,status
920409502964685184,bc2be1b8ea3d41c8,7427.52099609375,4.301199913024902,-0.46309998631477356,7466.884977113371,4.311422896439204,-0.45687920636420026,9.57308490272166,0.008481307259313627,0.007412000181981954,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 26, 'dof': 78, 'error': '', 'rms': np.float64(0.05701344780787873), 'chisq': np.float64(0.2632931917062787), 'rchisq': np.float64(0.0033755537398240856), 'wchisq': np.float64(48.075451516833844), 'rwchisq': np.float64(0.6163519425235108), 'niter': 2, 'nsynthesis': 14, 'status': 2}"
882419653941851392,58c1a8718c1d758d,6332.20068359375,4.48769998550415,-1.4936000108718872,6337.661406840746,4.4946700551981404,-1.6773352751255752,10.372291706651836,0.009722182796888669,0.018912925270425374,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 31, 'dof': 78, 'error': '', 'rms': np.float64(0.06911618346593162), 'chisq': np.float64(0.38694079216860194), 'rchisq': np.float64(0.004960779386776948), 'wchisq': np.float64(51.12394486192492), 'rwchisq': np.float64(0.655435190537499), 'niter': 3, 'nsynthesis': 16, 'status': 2}"
1380098065948816512,edd04d000c9148f7,6147.5693359375,4.186800003051758,-1.2110999822616577,6147.5693359375,4.186800003051758,-1.2110999822616577,11.837507690688103,0.010445164396943991,0.005842961748022139,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 13, 'dof': 78, 'error': '', 'rms': np.float64(0.052903250787244276), 'chisq': np.float64(0.22669906945250304), 'rchisq': np.float64(0.0029063983263141416), 'wchisq': np.float64(41.477265061061814), 'rwchisq': np.float64(0.5317598084751515), 'niter': 1, 'nsynthesis': 7, 'status': 2}"
2543263582953101952,93a7311c9cfd6623,5027.0478515625,4.422100067138672,-0.6317999958992004,5315.643927672455,4.929393471809085,-0.7736613641274842,39.35942628807927,0.050932269931842564,0.2189354622498109,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 52, 'dof': 78, 'error': '', 'rms': np.float64(0.07180869362152689), 'chisq': np.float64(0.4176755668500557), 'rchisq': np.float64(0.005354814959616099), 'wchisq': np.float64(26.24332834243938), 'rwchisq': np.float64(0.33645292746717154), 'niter': 6, 'nsynthesis': 23, 'status': 5}"
1545808280873854208,0c4dc1a44e0155c5,6543.10986328125,4.582399845123291,-3.5720999240875244,6545.394113978439,4.584429383076187,-3.2718572822826215,32.5441549273507,0.0374800457215105,0.017696466604753585,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 17, 'dof': 78, 'error': '', 'rms': np.float64(0.07714808991778989), 'chisq': np.float64(0.4820980500150349), 'rchisq': np.float64(0.006180744230961986), 'wchisq': np.float64(8.417590038998103), 'rwchisq': np.float64(0.10791782101279619), 'niter': 2, 'nsynthesis': 11, 'status': 2}"
1155697329086284672,7d8c580e5e193769,5737.580078125,4.57889986038208,-1.1052000522613525,5836.809171946802,4.630528005762396,-1.0870745726788351,27.230399798258187,0.03697016663373829,0.3555534401356654,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 50, 'dof': 78, 'error': '', 'rms': np.float64(0.05768626158373257), 'chisq': np.float64(0.26954408681605246), 'rchisq': np.float64(0.0034556934207186215), 'wchisq': np.float64(21.67605341607098), 'rwchisq': np.float64(0.2778981207188587), 'niter': 6, 'nsynthesis': 23, 'status': 5}"
2688074310916444160,c34537c9aaf82e17,5558.53466796875,4.559000015258789,-0.8634999990463257,5592.209124717927,4.572418566329005,-0.8348792759365702,71.10113893478612,0.0706096165908015,0.058760909832084936,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 35, 'dof': 78, 'error': '', 'rms': np.float64(0.06868880178762524), 'chisq': np.float64(0.38217027077259313), 'rchisq': np.float64(0.004899618856058887), 'wchisq': np.float64(14.429661568004045), 'rwchisq': np.float64(0.184995661128257), 'niter': 3, 'nsynthesis': 16, 'status': 2}"
2549349379812093056,8238940b16ebbca4,5736.20361328125,4.640100002288818,-0.6378999948501587,5737.4871713246985,4.641647487818479,-0.6384979045099567,11.344062778531486,0.011588536527857497,0.00540718812545485,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 23, 'dof': 78, 'error': '', 'rms': np.float64(0.06540748071735752), 'chisq': np.float64(0.34652922123711116), 'rchisq': np.float64(0.004442682323552707), 'wchisq': np.float64(64.1127013846422), 'rwchisq': np.float64(0.8219577100595153), 'niter': 2, 'nsynthesis': 11, 'status': 2}"
2507244196206064768,b6ee10466de5f8b3,4177.60009765625,4.602200031280518,0.0010999999940395355,4107.042133981595,5.0,-1.4135041185316615,237.2260938047634,0.0,0.565471089985612,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 47, 'dof': 78, 'error': '', 'rms': np.float64(0.1102521271695081), 'chisq': np.float64(0.9845980551775123), 'rchisq': np.float64(0.012623051989455287), 'wchisq': np.float64(28.377698778083072), 'rwchisq': np.float64(0.36381665100106503), 'niter': 6, 'nsynthesis': 22, 'status': 5}"
2678404179164683392,6fe28bcdf202154c,5361.427734375,4.361299991607666,-1.1466000080108643,5909.210673183689,3.935144043435883,-1.5572339154731543,12.512295919630313,0.012491954659093536,0.1676408851335006,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 46, 'dof': 78, 'error': '', 'rms': np.float64(0.0480048677708551), 'chisq': np.float64(0.18666185370547994), 'rchisq': np.float64(0.002393100688531794), 'wchisq': np.float64(32.851362288745314), 'rwchisq': np.float64(0.4211713113941707), 'niter': 6, 'nsynthesis': 22, 'status': 5}"
2543611269145731840,bb92bcd4da069910,5016.4833984375,4.2967000007629395,-0.4032999873161316,5160.956139732643,4.297093729700982,-0.3835878285235231,15.781416321150433,0.016140200745885597,0.007698981739951625,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 51, 'dof': 78, 'error': '', 'rms': np.float64(0.07914920009146607), 'chisq': np.float64(0.5074322658846336), 'rchisq': np.float64(0.006505541870315816), 'wchisq': np.float64(69.3940188749115), 'rwchisq': np.float64(0.8896669086527115), 'niter': 5, 'nsynthesis': 23, 'status': 2}"
3262853639358215296,71806f586ebd23fe,3585.021484375,4.724400043487549,-0.2085999995470047,3930.2702824089183,5.0,-1.7946362285746762,262.08502054644526,0.0,0.6560721920947494,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 47, 'dof': 78, 'error': '', 'rms': np.float64(0.15079794768397037), 'chisq': np.float64(1.8419417030814942), 'rchisq': np.float64(0.023614637218993515), 'wchisq': np.float64(75.07679227533235), 'rwchisq': np.float64(0.9625229778888763), 'niter': 6, 'nsynthesis': 24, 'status': 5}"
